,uid,name
367,56503a6b-2a4b-46f9-b62a-27090c83360e,Lattice Parameter
368,56503a6b-2a4b-46f9-b62a-27090c83360e,"Hardness, HV"
369,56503a6b-2a4b-46f9-b62a-27090c83360e,"SD, HV"
370,a8e9b606-abed-4d64-bf45-70a50263be35,Weighed Mass
371,a8e9b606-abed-4d64-bf45-70a50263be35,Mass Loss
372,ca321622-e9bc-4c24-aff1-636b8e2dac91,Weighed Mass
373,ca321622-e9bc-4c24-aff1-636b8e2dac91,Mass Loss
374,191694cc-e1a5-4e17-9638-73dd13008f5b,Weighed Mass
375,191694cc-e1a5-4e17-9638-73dd13008f5b,Mass Loss
376,2924dafc-d7e2-44ef-ad06-8ef6a116335e,Weighed Mass
377,2924dafc-d7e2-44ef-ad06-8ef6a116335e,Mass Loss
378,76c1cbc8-67cf-4b6d-a67d-70a3eda373c6,"Elastic Modulus, GPa"
379,76c1cbc8-67cf-4b6d-a67d-70a3eda373c6,"Yield Strength, MPa"
380,76c1cbc8-67cf-4b6d-a67d-70a3eda373c6,"UTS, MPa"
381,76c1cbc8-67cf-4b6d-a67d-70a3eda373c6,"Elongation, %"
382,76c1cbc8-67cf-4b6d-a67d-70a3eda373c6,"Strain Hardening, MPa"
383,76c1cbc8-67cf-4b6d-a67d-70a3eda373c6,dUTS_dY
384,238333c4-f2b1-4bbf-9f27-940712eb0ef5,Weighed Mass
385,238333c4-f2b1-4bbf-9f27-940712eb0ef5,Mass Loss
386,29bc82cf-8d94-4339-bef8-b14fab2360d8,"Elastic Modulus, GPa"
387,29bc82cf-8d94-4339-bef8-b14fab2360d8,"Yield Strength, MPa"
388,29bc82cf-8d94-4339-bef8-b14fab2360d8,"UTS, MPa"
389,29bc82cf-8d94-4339-bef8-b14fab2360d8,"Elongation, %"
390,29bc82cf-8d94-4339-bef8-b14fab2360d8,"Strain Hardening, MPa"
391,29bc82cf-8d94-4339-bef8-b14fab2360d8,dUTS_dY
392,70ebc0bb-8db9-4e3a-a723-f78b193810eb,Weighed Mass
393,70ebc0bb-8db9-4e3a-a723-f78b193810eb,Mass Loss
394,772cae9f-821a-48c8-92e5-c418163ea22a,"Elastic Modulus, GPa"
395,772cae9f-821a-48c8-92e5-c418163ea22a,"Yield Strength, MPa"
396,772cae9f-821a-48c8-92e5-c418163ea22a,"UTS, MPa"
397,772cae9f-821a-48c8-92e5-c418163ea22a,"Elongation, %"
398,772cae9f-821a-48c8-92e5-c418163ea22a,"Strain Hardening, MPa"
399,772cae9f-821a-48c8-92e5-c418163ea22a,dUTS_dY
400,794923b3-148c-4eae-bbd9-7da4b5a939ae,Weighed Mass
401,794923b3-148c-4eae-bbd9-7da4b5a939ae,Mass Loss
402,2cb2c691-5edf-4e59-b83f-3f3e003242b6,Weighed Mass
403,2cb2c691-5edf-4e59-b83f-3f3e003242b6,Mass Loss
404,795cea22-772c-4c38-a7a6-593ba96b9f27,"Elastic Modulus, GPa"
405,795cea22-772c-4c38-a7a6-593ba96b9f27,"Yield Strength, MPa"
406,795cea22-772c-4c38-a7a6-593ba96b9f27,"UTS, MPa"
407,795cea22-772c-4c38-a7a6-593ba96b9f27,"Elongation, %"
408,795cea22-772c-4c38-a7a6-593ba96b9f27,"Strain Hardening, MPa"
409,795cea22-772c-4c38-a7a6-593ba96b9f27,dUTS_dY
410,cc32b252-7f01-4eee-9bdb-a8bf04e67271,Phase
411,cc32b252-7f01-4eee-9bdb-a8bf04e67271,Lattice Parameter
412,cc32b252-7f01-4eee-9bdb-a8bf04e67271,"Hardness, HV"
413,cc32b252-7f01-4eee-9bdb-a8bf04e67271,"SD, HV"
414,c88efbda-4109-4c74-aa27-828190b33795,Weighed Mass
415,c88efbda-4109-4c74-aa27-828190b33795,Mass Loss
416,3d0a2832-7599-423d-82cd-77c266524ac4,"Elastic Modulus, GPa"
417,3d0a2832-7599-423d-82cd-77c266524ac4,"Yield Strength, MPa"
418,3d0a2832-7599-423d-82cd-77c266524ac4,"UTS, MPa"
419,3d0a2832-7599-423d-82cd-77c266524ac4,"Elongation, %"
420,3d0a2832-7599-423d-82cd-77c266524ac4,"Strain Hardening, MPa"
421,3d0a2832-7599-423d-82cd-77c266524ac4,dUTS_dY
422,45212daf-f363-44be-bc16-86eeb1a4d5fd,"Elastic Modulus, GPa"
423,45212daf-f363-44be-bc16-86eeb1a4d5fd,"Yield Strength, MPa"
424,45212daf-f363-44be-bc16-86eeb1a4d5fd,"UTS, MPa"
425,45212daf-f363-44be-bc16-86eeb1a4d5fd,"Elongation, %"
426,45212daf-f363-44be-bc16-86eeb1a4d5fd,"Strain Hardening, MPa"
427,45212daf-f363-44be-bc16-86eeb1a4d5fd,dUTS_dY
428,7a454cfa-2db6-4cd5-8759-40d12c6e5039,Weighed Mass
429,7a454cfa-2db6-4cd5-8759-40d12c6e5039,Mass Loss
430,84bba37a-90e2-4cdc-a7ee-6100b5b6f577,"Elastic Modulus, GPa"
431,84bba37a-90e2-4cdc-a7ee-6100b5b6f577,"Yield Strength, MPa"
432,84bba37a-90e2-4cdc-a7ee-6100b5b6f577,"UTS, MPa"
433,84bba37a-90e2-4cdc-a7ee-6100b5b6f577,"Elongation, %"
434,84bba37a-90e2-4cdc-a7ee-6100b5b6f577,"Strain Hardening, MPa"
435,84bba37a-90e2-4cdc-a7ee-6100b5b6f577,dUTS_dY
436,d95d6bfe-69e2-4bc7-9a1b-f03f514e05d0,Weighed Mass
437,d95d6bfe-69e2-4bc7-9a1b-f03f514e05d0,Mass Loss
438,df9cd909-0ba6-4614-bcf9-f19e6a90ce1f,"Elastic Modulus, GPa"
439,df9cd909-0ba6-4614-bcf9-f19e6a90ce1f,"Yield Strength, MPa"
440,df9cd909-0ba6-4614-bcf9-f19e6a90ce1f,"UTS, MPa"
441,df9cd909-0ba6-4614-bcf9-f19e6a90ce1f,"Elongation, %"
442,df9cd909-0ba6-4614-bcf9-f19e6a90ce1f,"Strain Hardening, MPa"
443,df9cd909-0ba6-4614-bcf9-f19e6a90ce1f,dUTS_dY
444,3766b3b9-b01a-4569-b8d3-6336862d68b2,Weighed Mass
445,3766b3b9-b01a-4569-b8d3-6336862d68b2,Mass Loss
446,a13dacf7-1392-4baa-b9c2-74e2e094d143,Weighed Mass
447,a13dacf7-1392-4baa-b9c2-74e2e094d143,Mass Loss
448,d306c6c0-896c-45f9-ad97-c7a3d70f06a2,Weighed Mass
449,d306c6c0-896c-45f9-ad97-c7a3d70f06a2,Mass Loss
450,ef888c15-e205-46de-8c7e-6946e1f877ac,Phase
451,ef888c15-e205-46de-8c7e-6946e1f877ac,Lattice Parameter
452,ef888c15-e205-46de-8c7e-6946e1f877ac,"Hardness, HV"
453,ef888c15-e205-46de-8c7e-6946e1f877ac,"SD, HV"
454,df5e1f3d-27de-4ca3-a365-52ab373a62bb,Phase
455,df5e1f3d-27de-4ca3-a365-52ab373a62bb,Lattice Parameter
456,df5e1f3d-27de-4ca3-a365-52ab373a62bb,"Hardness, HV"
457,df5e1f3d-27de-4ca3-a365-52ab373a62bb,"SD, HV"
